GWBcode8;GWBlabel
7852027;Riel-Dorp
7852028;Spaansehoek
7852129;Bedrijventerrein Riel
7852230;Sportpark De Krim
7852331;Verspreide huizen Riel
7860000;Binnenstad-Grave
7860001;Mars
7860002;Bikkelkamp
7860003;Esterveld
7860004;Zittert
7860005;De Stoof
7860006;Industrieterrein Wisseveld
7860100;Escharen kom
7860101;Buitengebied West inclusief Raam
7860102;Buitengebied-Oost
7860200;Oud Velp
7860201;Nieuw Veld
7860202;Buitengebied-Noord inclusief rijksweg
7860203;Buitengebied Zuid
7860204;Industrieterrein De Eek
7860300;Gassel kom
7860301;Buitengebied Gassel
7880100;Haaren
7880101;'t Eind
7880108;Verspreide huizen in het Westen
7880109;Verspreide huizen in het Oosten
7880110;Noenes
7880200;Helvoirt
7880201;Distelberg
7880207;Verspreide huizen Helvoirtse Heide
7880208;Verspreide huizen Brokkenbroek en Laar
7880209;Verspreide huizen Gijzel, Raam en Molenstraat
7880300;Esch
7880309;Verspreide huizen Esch
7880400;Biezenmortel
7880401;Huize Assisië
7880409;Verspreide huizen Biezenmortel
7941000;Centrum
7941002;Leonardus
7941003;Heipoort
7941004;Stationsgebied
7941005;Vossenberg
7941006;Annabuurt en Suytkade
7941007;Steenweg en omgeving
7941100;Beisterveld
7941101;Beisterveldse Broek
7941102;Straakven
7941200;Bloemvelden
7941201;Binderen
7941202;Eeuwsels
7941300;'t Hout-Centrum
7941301;Kroon
7941302;Akkers
7941303;Gansenwinkel
7941309;Groot Goor
7941400;Brouwhuis-Dorp
7941401;Brouwhuis-West
7941402;Brouwhuis-Oost
7941404;Brouwhorst
7941409;Kloostereind
7941500;West
7941501;Houtsdonk
7941600;Oranjebuurt
7941601;Zwanenbeemd
7941609;Overbrug
7941700;Stiphout-Dorp
7941701;Schooten
7941709;Geeneind
7941801;Rijpelberg-Oost
7941802;Rijpelberg-West
7941809;Berkendonk
7941900;Kern Dierdonk
7941909;Scheepstal
7942100;Brand
7942101;De Veste
7942102;Schutsboom
7942103;Stepekolk
7942104;Berenbroek
7942105;De marke
7942901;Hoogeind
7942902;B.Z.O.B.
7960101;Binnenstad-Centrum
7960102;Binnenstad-Oost
7960103;De Hofstad
7960104;Binnenstad-Noord
7960105;Het Zand
7960106;Vughterpoort
7960201;Het Bossche Broek
7960202;Zuid
7960203;Bazeldonk
7960204;Bedrijventerrein-Zuid
7960205;De Gestelse Buurt
7960206;Pettelaarpark
7960207;De Meerendonk
7960208;Kloosterstraat
7960209;De Bossche Pad
7960210;Grevelingen
7960211;Aawijk-Zuid
7960212;Bedrijvenpark De Brand
7960301;De Hinthamerpoort
7960302;Graafsebuurt-Zuid
7960303;Aawijk-Noord
7960304;Graafsebuurt-Noord
7960305;Hintham-Zuid
7960306;Hintham-Noord
7960401;De Muntel
7960402;De Vliert
7960403;Orthenpoort
7960501;Maliskamp-West
7960502;Maliskamp-Oost
7960503;Het Vinkel
7960504;Binckhorst
7960505;Sparrenburg
7960506;Molenhoek
7960507;A2 zone Rosmalen-Zuid
7960601;'t Ven
7960602;Rosmalen-Centrum
7960603;Hondsberg
7960604;Kruisstraat
7960605;Bedrijventerrein Kruisstraat
7960606;De Overlaet-Oost
7960607;De Overlaet-West
7960608;A2 zone Rosmalen-Noord
7960609;Rosmalense Polder
7960701;Brabantpoort
7960702;De Groote Vliet
7960703;Vlietdijk
7960704;Broekland
7960705;De Watertuinen
7960706;De Hoven
7960707;De Lanen
7960798;Overig Landelijk gebied De Groote Wielen
7960799;Landelijk gebied De Groote Wielen
7960801;Kom Empel
7960802;Maasakker
7960803;Empel-Oost
7960804;De Koornwaard
7960901;De Buitenpepers
7960902;De Herven
7960903;Bedrijventerrein De Herven
7960904;De Slagen
7960905;De Haren
7960906;De Reit
7960907;De Donk
7960908;De Rompert
7960909;De Hambaken
7960910;De Sprookjesbuurt
7960911;De Muziekinstrumentenbuurt
7960912;De Edelstenenbuurt
7960913;Orthen
7960914;Orthen-West
7960915;Bedrijventerrein-Noord
7961001;De Italiaanse Buurt
7961002;Maasdal
7961003;Abdijenbuurt
7961004;Lokeren
7961005;Maasstroom
7961006;De Staatsliedenbuurt
7961007;Het Zilverpark
7961008;Maasvallei
7961009;Maasoever
7961010;Bedrijventerrein Maaspoort
7961011;Oud Empel
7961101;Boschveld
7961102;Paleiskwartier
7961103;Willemspoort
7961104;Deuteren
7961105;De Moerputten
7961106;De Schutskamp
7961107;De Kruiskamp
7961108;De Rietvelden-Oost
7961109;De Rietvelden-West
7961110;Veemarktkwartier
7961111;Ertveld
7961201;Kom Engelen
7961202;De Vutter
7961203;Henriëttewaard
7961204;De Haverleij
7961205;Bokhoven
7961206;Engelermeer
7961301;Kom Nuland
7961302;Bedrijventerrein Nuland
7961303;De Lage Kant
7961304;Heeseind
7961399;Landelijk gebied Nuland
7961401;Kom Vinkel
7961402;Vinkeloord
7961499;Landelijk gebied Vinkel
7970101;Braken-West
7970102;Braken-Oost
7970103;Centrum Drunen
7970104;Venne-West
7970105;Venne-Oost
7970200;Elshout
7970300;Haarsteeg
7970400;Nieuwkuijk
7970501;Vijfhoeven
7970502;Vlijmen-Dorp
7970503;Vliedberg
7970600;Doeveren
7970700;Hedikhuizen
7970800;Heesbeen
7970900;Herpt
7971000;Heusden
7971100;Oudheusden
7980000;Hilvarenbeek
7980009;Verspreide huizen Hilvarenbeek
7980100;Esbeek
7980109;Verspreide huizen Esbeek
7980200;Biest-Houtakker
7980209;Verspreide huizen Biest-Houtakker
7980300;Diessen
7980301;Baarschot
7980309;Verspreide huizen Baarschot
7980400;Haghorst
7980409;Verspreide huizen Haghorst
8091001;Draaiboom
8091005;Hil (noord)
8091006;Hil (zuid)
8091010;Pannenhoef (west)
8091011;Pannenhoef (oost)
8091015;Bloemenbuurt
8091020;Centrum
8091021;Schrijversbuurt
8091025;Staatsliedenbuurt
8091030;Vossenberg (west)
8091031;Vossenberg (oost)
8091035;De Kets (industrieterrein)
8091040;De Zandschel
8091041;De Baan
8092045;Heikant
8092048;Els (west)
8092049;Els (oost)
8092052;Rooi Dorp
8092055;Loonse Vaart
8092058;De Oude Omdraaier
8092061;Prinsessenbuurt
8092063;Het Hoekske
8092066;De Klinkenpolder
8093070;Oud-Loon
8093071;Mussenhoek
8093080;Molenwijk (noord)
8093081;Molenwijk (zuid)
8093085;De Hoogt (Industrieterrein)
8093090;Bergeind
8093091;Oost-Loon
8093092;De Plakken
8094095;De Moer
8150921;Mill-Centrum
8150922;Mill-West
8150923;Brugse Berg
8150924;Mill-Zuid
8150925;Bedrijventerrein Het Spoor
8150926;Bedrijventerrein De Meeren
8150927;Verspreide huizen Groespeel
8150928;Verspreide huizen Achterdijk-Roijendijk
8150929;Verspreide huizen Meren-De Gagel
8151032;Sint Hubert
8151033;Verspreide huizen Sint Hubert
8151234;Wilbertoord
8151235;Verspreide huizen Wilbertoord
8151530;Langenboom
8151531;Verspreide huizen Langenboom
8200000;Nuenen-Noord
8200001;Nuenen-Zuid
8200002;Nuenen-Oost
8200003;Eeneind
8200008;Verspreide huizen Boord, Opwetten
8200009;Verspreide huizen ten zuidoosten van Nuenen
8200100;Gerwen
8200109;Verspreide huizen Gerwen
8200200;Nederwetten
8200209;Verspreide huizen Nederwetten
8230000;Oirschot-Centrum
8230001;Oirschot Noordoost
8230002;De Notel
8230003;Industrieterrein De Stad
8230004;Snepseind en Bijsterveld
8230005;Straten met Moleneind
8230008;Verspreide huizen Zuid-Oirschotse Heide
8230009;Verspreide huizen Noord en De Mortelen
8230100;Spoordonk
8230109;Verspreide huizen Spoordonk
8230200;Middelbeers
8230208;Verspreide huizen Westelbeers
8230209;Verspreide huizen Middelbeers
8230300;Oostelbeers
8230309;Verspreide huizen Oostelbeers
8240101;Verspr.h. westen en noorden Moerg.
8240201;Omg. Pannenschuur-Centrum
8240202;Omg. Bej.Centrum/Molen
8240301;Heukelom
8240401;Buitengebied (Zuid)
8240402;Buitengebied (de Logt)
8240501;Omg. Vinkenberg/Heuvelstraat
8240601;Omgeving George Perklaan
8240701;Centrum Moergestel
8240801;Omg. 't Seuverick
8240802;Omg. 't Westend
8240803;"""Omg. """"Prinsessen""""-wijk"""
8240901;Omg. Europaln/Hondsbergseln
8240902;Omg. Levenskerk/Boomgaard
8240903;Omg. Bunders
8240904;Omg. Dotterpln/Wildemanstr
8241001;Buitengebied Kerkhoven
8241102;"""Omg. """"Burghtweide"""""""
8241103;Omg. Klompven/Eikenven
8241104;Omg. Boxtelsebn/Waterhoef
8241201;Omgeving Industrieterrein
8241301;Omg. Petrus-Kerk
8241302;Omg. De Lind/Kerkstr
8241402;Verspr.h. oosten en zuiden Moerg.
8241501;Omg. Broekzijde
8260000;Centrum
8260100;Slotjes-Oost
8260101;Slotjes-Midden
8260102;Slotjes-West
8260200;Oud-West
8260201;Kanaleneiland
8260300;Vogelbuurt
8260301;Kastelenbuurt
8260400;Leijsenakkers
8260401;Molenbuurt
8260500;Bloemenbuurt
8260501;Schrijversbuurt
8260502;Natuurkundigenbuurt
8260503;Componistenbuurt
8260504;De Warande
8260505;Paterserf
8260600;Kruidenbuurt
8260601;Sterrenbuurt
8260602;Donkenbuurt
8260603;Larenbuurt
8260604;Beemdenbuurt
8260605;Schildersbuurt
8260606;Dammenbuurt
8260607;Staatsliedenbuurt
8260700;Vrachelen-Zuidoost
8260701;Vrachelen-Noord
8260702;Vrachelen-Zuidwest
8260703;Vrachelen-Noordwest
8260800;Industrieterrein Vijf Eiken
8260801;Industrieterrein Heikant
8260900;Industrieterrein Statendam
8260901;Industrieterrein Weststad-Zuid
8260902;Industrieterrein Weststad-Noord
8261000;Oranjepolder
8261001;Bosgebied-Oosterhout
8261100;Den Hout
8261109;Buitengebied Den Hout
8261200;Oosteind
8261208;Buitengebied-Oosteind-Zuid
8261209;Willemspolder
8261300;Dorst
8261307;Buitengebied Dorst-Zuid
8261308;Bosgebied Dorst
8261309;Steenoven
8280000;Centrum West
8280001;Centrum Noord
8280002;Centrum Zuid
8280100;Verzetsheldenbuurt I
8280101;Berghemseweg Zuid
8280102;Verzetsheldenbuurt II
8280103;Vogelbuurt
8280104;Roofvogelbuurt
8280105;Schadewijk Noord-Oost
8280106;De Horzak
8280200;Moleneind
8280201;Landweer
8280202;Danenhoef
8280300;Kortfoort
8280301;Oranjebuurt I en Ruivert
8280302;Zeeheldenbuurt I
8280303;Zeeheldenbuurt II
8280304;Bomenbuurt
8280305;Oranjebuurt II
8280306;Willibrordusweg-Oost
8280307;Willibrordusweg-West
8280400;Oorlogsheldenbuurt
8280401;Hertogenbuurt
8280402;Mettegeupel
8280403;De Noord
8280404;Rusheuvel
8280500;Elzenburg
8280501;De Winkel
8280502;Hooimeer
8280503;De Geer
8280600;Staatsliedenbuurt
8280601;Van Hogendorplaan-West
8280602;Dichtersbuurt
8280603;Wagenaarstraat en omgeving
8280604;Vondellaan-Zuid
8280605;Euterpelaan-Noord
8280606;Beethovengaarde en Lisztgaarde
8280607;Witte Hoef
8280608;Het Woud
8280609;De Elzen
8280700;Vlashoek
8280701;Heihoek
8280702;Hoefeind
8280703;Amsteleind
8280704;Hazenkamp
8280705;Loovelt
8280706;Lockaert
8280707;Westerveld
8280708;Klein Mikkeldonk
8280709;Schalkskamp
8280806;Meerdijk
8280807;Frankenbeemd
8280808;Langendonk
8280809;Buitengebied-West
8280905;Geffense Bosjes
8280906;De Tillaard
8280907;De Haag
8280908;Vierwinden
8280909;Vorstengraf
8281000;Berghem-Noord
8281001;Berghem-Zuid
8281007;Verspreide huizen Duurendseind
8281008;Verspreide huizen Voorste en Achterste Heide
8281009;Verspreide huizen Gement
8281100;Haren
8281108;Verspreide huizen Stijbeemden
8281109;Verspreide huizen Ossekampen
8281200;Macharen
8281208;Verspreide huizen Harense Broek
8281209;Verspreide huizen De Tuinlangel
8281300;Megen
8281308;Verspreide huizen Maasakker
8281309;Verspreide huizen De Waarden
8281400;Ravenstein
8281401;Ravenstein De Kolk en Schonenberg
8281402;De Weem
8281403;Huisseling
8281409;Verspreide huizen Ravenstein en Huisseling
8281500;Herpen
8281508;Koolwijk en Bossen
8281509;Verspreide huizen Herpen
8281600;Overlangel
8281601;Neerloon
8281609;Verspreide huizen Keent
8281700;Deursen en Dennenburg
8281701;Dieden
8281702;Demen
8281703;Neerlangel
8281709;Verspreide huizen Deursen en Dennenburg
8281800;Lith
8281809;Verspreide huizen Polder van Lith
8281900;Lithoijen
8281901;Teeffelen
8281908;Verspreide huizen Polder van Teeffelen
8281909;Verspreide huizen Polder van Lithoijen
8282000;Oijen
8282009;Verspreide huizen Polder Oijen
8282100;Maren-Kessel
8282101;Maren
8282102;Kessel
8282103;'t Wild
8282109;Verspreide huizen Polder van het Laag Heemaal
8282200;Geffen
8282201;Runrot en Papendijk
8282208;Verspreide huizen ten oosten van Geffen
8282209;Verspreide huizen ten noorden van Geffen
8400000;Rucphen
8400009;Verspreide huizen Rucphen
8400100;Sint Willebrord
8400109;Verspreide huizen Sint Willebrord
8400200;Sprundel
8400201;Bedrijventerrein De Nijverhei
8400209;Verspreide huizen Sprundel
8400300;Schijf
8400309;Verspreide huizen Schijf
8400400;Zegge
8400409;Verspreide huizen Zegge
8450000;Sint-Michielsgestel
8450001;Theereheide
8450002;Venkant, Beekkant en Beekvliet
8450003;Halder
8450007;Verspreide huizen Theereheide en Zegenwerp
8450008;Verspreide huizen Genenberg
8450009;Verspreide huizen Sint-Michielsgestelse polders
8450100;Gemonde
8450108;Verspreide huizen ten oosten van Gemonde
8450109;Verspreide huizen ten westen van Gemonde
8450200;Den Dungen
8450201;Maaskantje
8450207;Verspreide huizen Spurk en 't Woud
8450208;Verspreide huizen Poeldonk
8450209;Verspreide huizen Maaskantje
8450300;Berlicum
8450301;Westakkers
8450302;Westerbroek en Beekveld
8450308;Verspreide huizen Beekveld-Hersend
8450309;Verspreide huizen ten noorden van Berlicum
8450400;Middelrode
8450408;Verspreide huizen Middelrode
8450409;Verspreide huizen Heikantse Hoeve
8470000;Someren
8470008;Verspreide huizen Hoeven
8470009;Verspreide huizen Slieven
8470100;Lierop
8470108;Verspreide huizen Meerven
8470109;Verspreide huizen Hersel
8470200;Someren-Eind
8470208;Verspreide huizen Sluis 12/13
8470209;Verspreide huizen Diepenhoek
8470300;Somerense Heide
8470309;Verspreide huizen Somerense Heide
8470909;Verspreide huizen Lungendonk
8480000;Son
8480001;De Gentiaan
8480002;Industrieterrein Ekkersrijt
8480003;'t Zand
8480009;Verspreide huizen Son
8480100;Breugel
8480101;'t Eigen en Hoogstraat
8480109;Verspreide huizen Breugel
8510000;Steenbergen-Centrum
8510001;Welberg
8510002;Steenbergen-Zuid
8510003;Steenbergen-Noord
8510004;Industrieterrein Reinierpolder
8510007;Graaf Hendrik- en Triangelpolder
8510008;Westelijke polders
8510009;Het Oudland
8510100;Kruisland
8510109;Kruislandse polders
8510200;De Heen
8510209;Heense polders
8510300;Dinteloord
8510301;Boompjesdijk
8510308;Verspreide huizen in het Oosten
8510309;Verspreide huizen in het Westen
8510400;Nieuw-Vossemeer
8510409;Verspreide huizen waaronder Pelsendijk en Rolaf
8520000;Monnickendam
8520001;Oranjewijk
8520002;Markgouw
8520003;Ringshemmen
8520004;Ooster Ee
8520005;'t Spil
8520006;Binnengouw
8520007;Buitengouw
8520009;Verspreide huizen
8520010;De Purmer (gedeeltelijk)
8520100;Katwoude
8520200;Havenbuurt en Kerkbuurt
8520201;Verspreide huizen Op de Werven ten zuiden van kan
8520300;Broek in Waterland
8520301;Zuiderwoude
8520302;Uitdam
8520400;Ilpendam
8520401;De Purmer (gedeeltelijk)
8520500;Watergang
8551001;Binnenstad West
8551002;Binnenstad Oost
8551003;Koningsplein
8551004;Oude Dijk
8551101;Veemarktkwartier
8551102;Tivoli
8551103;Hoogvenne Oost
8551104;Hoogvenne West
8551105;Piushaven
8551201;Armhoef Noord-West
8551202;Armhoef Noord-Oost
8551203;Armhoef Zuid
8551301;Jeruzalem Noord
8551302;Jeruzalem Zuid
8551401;Fatima West
8551402;Fatima Oost
8551403;Fatima Noord
8551404;Bedrijventerrein AaBe
8551405;Hoevenseweg
8551501;Broekhoven I West
8551502;Broekhoven I
8551503;Voltterrein
8551504;Broekhoven II West
8551505;Broekhoven II Oost
8551601;Afrikaanderbuurt West
8551602;Afrikaanderbuurt Midden
8551603;Afrikaanderbuurt Oost
8551604;Zeeheldenbuurt
8551701;Kromhoutpark
8551702;Westend
8551703;Schildersbuurt Noord
8551704;Schildersbuurt Zuid
8551705;Schrijversbuurt
8551706;Staatsliedenbuurt Oost
8551707;Het Laar
8551801;Trouwlaan
8551802;Uitvindersbuurt
8551901;Sint Anna Noord
8551902;Sint Anna Zuid
8552001;Bomenbuurt West
8552002;Bomenbuurt Midden
8552003;Bomenbuurt Oost
8552101;VGL-terrein
8552102;Talentsquare
8552103;Spoorlaan
8552201;Bouwmeestersbuurt Noord
8552202;Bouwmeestersbuurt Zuid
8552301;Textielbuurt West
8552302;Textielbuurt Oost
8552303;Nassaubuurt
8552304;Kasteel West
8552305;Kasteel Oost
8552401;Goirke Noord
8552402;Pastorieklamp West
8552403;Pastorieklamp Oost
8552501;Sint Pieterspark
8552502;Hoefstraat Noord
8552503;Padua
8552504;Hoefstraat Zuid
8552601;Besterd
8552602;Rosmolen
8552603;Loven Noord
8552604;Loven Zuid
8552605;Loven Oost
8552701;Theresia West
8552702;Theresia Midden
8552703;Theresia Oost
8552801;Spoorzone Noord-West
8552802;Spoorzone Noord-Oost
8552901;Smariusterrein
8552902;Ind.terrein Kanaalzone Noord
8552903;Ind.terrein Kanaalzone Noord-Oost
8552904;Melis Stokestraat
8552905;Ind.terrein Kanaalzone Oost
8552906;Ind.terrein Kanaalzone Zuid
8552907;Kanaalzone Bosscheweg
8553001;Moerenburg
8553101;Leijpark
8553102;Koningshoeven
8553103;Elisabethziekenhuis
8553104;Leijhoeven
8553201;Ezelvense Akkers
8553202;Landbouwbuurt
8553203;Vogeltjesbuurt West
8553204;Vogeltjesbuurt Oost
8553205;Visserijbuurt
8553206;Groenewoud Oost
8553207;Groenewoud Midden
8553208;Groenewoud West
8553209;Groenewoud Zuid
8553301;Stappegoor Noord
8553302;Zuiderpark
8553303;Stappegoor Zuid
8553401;Bedrijventerrein Het Laar
8553402;Goirleseweg West
8553501;De Blaak Noord-West
8553502;De Blaak Noord-Oost
8553503;De Blaak Zuid-West
8553504;De Blaak Zuid-Oost
8553601;Friezenlaan
8553602;Burgemeestersbuurt
8553603;Staatsliedenbuurt West
8553701;Universiteit
8553702;Abdij- en Torenbuurt
8553703;Universiteit Campus
8553704;Kastelenbuurt Noord
8553705;Kastelenbuurt Zuid
8553706;Sportweg
8553707;Notre Dame
8553801;Tweestedenziekenhuis
8553802;Het Zand Noord-West
8553803;Het Zand Noord-Oost
8553804;Jagersbuurt West
8553805;Jagersbuurt Oost
8553806;Luchthavenbuurt West
8553807;Luchthavenbuurt Oost
8553808;Westermarkt
8553809;Tiendschuur
8553810;Vijverlaan
8553811;Station Universiteit
8553812;Bokhamer West
8553813;Bokhamer
8553814;Rooi Pannen
8553901;Wandelbos Noord-West
8553902;Kruidenbuurt West
8553903;Kruidenbuurt Oost
8553904;Kruidenbuurt Zuid
8553905;Kleurenbuurt Noord
8554001;Het Wandelbos / Drijflanen
8554002;Auteursbuurt
8554003;Kleurenbuurt Zuid
8554101;De Oude Warande
8554201;Stokhasselt Noord-West
8554202;Stokhasselt Noord-Oost
8554203;Stokhasselt West
8554204;Stokhasselt Oost
8554205;Stokhasselt Zuid-West
8554206;Stokhasselt Zuid-Oost
8554207;Stokhasselt Zuid
8554301;Heikant Noord-West
8554302;Heikant Noord-Oost
8554303;Heikant West
8554304;Heikant Oost
8554305;Heikant Zuid-West
8554306;Heikant Zuid-Oost
8554307;Lijnse Hoek West
8554308;Lijnse Hoek Oost
8554401;Quirijnstok Noord-West
8554402;Quirijnstok Noord-Oost
8554403;Quirijnstok West
8554404;Quirijnstok Zuid-West
8554405;Quirijnstok Zuid-Oost
8554406;Quirijnstokpark
8554501;Ind.terrein Loven Noord
8554502;Ind.terrein Loven Zuid
8554601;Bosscheweg
8554701;Moerse Dreef
8554702;Gesworen Hoek West
8554703;Gesworen Hoek Zuid
8554704;Gesworen Hoek Oost
8554801;Huibeven West
8554802;Huibeven Midden
8554803;Huibeven Oost
8554804;Huibeven Zuid
8554901;Campenhoef West
8554902;Campenhoef Midden
8554903;Campenhoef Oost
8555001;Heyhoef
8555101;Heerevelden West
8555102;Heerevelden Oost
8555201;Dongewijk Noord
8555202;Dongewijk Zuid
8555301;De Kievit Noord-West
8555302;De Kievit Noord-Oost
8555303;De Kievit Zuid-West
8555304;De Kievit Zuid-Oost
8555401;Lange Rekken
8555402;Reeshofweide
8555403;Dalemweide
8555404;Leeuwerik West
8555405;Leeuwerik Midden
8555406;Leeuwerik Oost
8555407;Leeuwerik Zuid
8555501;Dalem Noord I
8555502;Dalem Noord II
8555503;Stadsrand Dalem Noord
8555601;Dalem Zuid I
8555602;Dalem Zuid II
8555603;Stadsrand Dalem Zuid
8555701;Koolhoven Noord
8555702;Koolhoven Zuid
8555703;Koolhoven Buiten
8555704;Buitengebied Koolhoven
8555705;Koolhoven Oost
8555801;Witbrant West
8555802;Witbrant Oost
8555803;Buitengebied Witbrant
8555901;Buitengebied Kraaiven West
8555902;Buitengebied Kraaiven Oost
8555903;Bedrijventerrein Kraaiven West
8555904;Bedrijventerrein Kraaiven
8555905;Bedrijventerrein Kraaiven PDV
8556001;Bedrijventerrein Vossenberg West II
8556002;Bedrijventerrein Vossenberg West I
8556003;Bedrijventerrein Vossenberg Scheg
8556004;Bedrijventerrein Vossenberg
8556005;Bedrijventerrein Vossenberg Scheg Oost
8556006;Bedrijventerrein Vossenberg PDV
8556007;Bedrijventerrein Albion
8556101;De Katsbogten
8556102;Tradepark 58 Noord
8556103;Tradepark 58 Zuid
8556202;Buitengebied Zuid-Oost
8556301;Wijkevoort
8556302;Buitengebied Gilzerbaan West
8556303;Buitengebied Gilzerbaan Oost
8556304;Amarant Piusoord
8556401;Buitengebied Noord-Oost
8556402;Rugdijk-Hazennest
8556403;Oostkamer West
8556501;Buitengebied Noord-West
8556601;Bedrijventerrein Schepersven
8556602;Oostkamer Oost
8556603;Buitengebied B-E Noord-West
8556604;Buitengebied B-E Noord-Oost
8556605;Bedrijventerrein Rhijnkant
8556606;Berkel Noord
8556607;Berkelse Akkers
8556608;Ruiven
8556609;Eikenbosch
8556610;Koningsoord
8556611;Rauwbraken
8556612;Enschot Oost
8556613;Enschot Midden
8556614;Enschotse Akkers
8556615;Bedrijventerrein Enschot
8556616;Enschot West
8556617;Enschot Zuid
8556618;Buitengebied B-E Zuid-West
8556619;Buitengebied B-E Zuid-Oost
8556620;Buitengebied B-E Zuid
8556701;Groenstraat
8556702;Achthoeven
8556703;Den Bogerd
8556704;De Mortel
8556705;De Kuil
8556706;Zeshoeven
8556707;Bedrijventerrein Kreitenmolen
8556708;Buitengebied Udenhout Zuid-Oost
8556709;Buitengebied Udenhout Zuid-West
8556710;Buitengebied Udenhout Noord
8560101;Centrum
8560102;Bogerd-Vijfhuis
8560103;Moleneind-Groenewoud
8560104;Flatwijk
8560105;Bitswijk
8560106;Hoevenseveld
8560107;Schutveld
8560108;Buurtschap Hoeven
8560109;Hoeven
8560110;Melle
8560111;Raam
8560112;Sportpark Volkelseweg
8560113;Zoggel
